text,created_at,retweet_count,favorite_count,is_retweet
The same people that got us into the Middle East Quicksand 8 Trillion Dollars and many thousands of lives (and millions of lives when you count the other side) are now fighting to keep us there. Don’t listen to people that haven’t got a clue. They have proven to be inept!,10-13-2019 04:06:38,23416,90571,false
The Governor of Louisiana John Bel Edwards has done a poor job. NOW HE IS IN A RUNOFF WITH A GREAT REPUBLICAN @EddieRispone. Thank you Louisiana! 66% down to 47% after I explained what a bad job the Governor was doing.,10-13-2019 03:13:10,15957,68324,false
The Endless Wars Must End!,10-12-2019 21:20:06,30219,143922,false
RT @realDonaldTrump: https://t.co/YBmYOsGdK3 https://t.co/LWCWvpeIqn,10-12-2019 20:57:56,9400,0,true
Start thinking about getting bigger tractors! https://t.co/MhmvNhAA4r,10-12-2019 20:57:31,17913,77010,false
That is the real story! https://t.co/fG3zvMIaxp,10-12-2019 20:56:35,24355,65108,false
RT @Jim_Jordan: There has been a lot of noise since @SpeakerPelosi decided to call for impeachment before having the facts. Here are a few…,10-12-2019 20:55:59,17741,0,true
RT @Jim_Jordan: Why won’t Democrats focus on helping the country instead of attacking the President with this unfair and partisan process?,10-12-2019 20:48:12,10852,0,true
RT @Jim_Jordan: Why won’t the media ask these questions to @RepAdamSchiff or @SpeakerPelosi?,10-12-2019 20:48:12,10216,0,true
Happy National Farmers Day! https://t.co/zqhaDCikQg,10-12-2019 20:12:52,11854,54997,false
RT @ericbolling: “Lockdown”?? #FakeNews@SecPompeo gave me unprecedented access at State this week. Answered all my questions about Ukrai…,10-12-2019 19:48:14,7329,0,true
https://t.co/YBmYOsGdK3 https://t.co/LWCWvpeIqn,10-12-2019 19:13:52,9400,36278,false
https://t.co/0DTxsaGKZ1,10-12-2019 19:08:53,12277,48458,false
So now they are after the legendary “crime buster” and greatest Mayor in the history of NYC Rudy Giuliani. He may seem a little rough around the edges sometimes but he is also a great guy and wonderful lawyer. Such a one sided Witch Hunt going on in USA. Deep State. Shameful!,10-12-2019 15:11:39,24600,94729,false
Louisiana get out and vote REPUBLICAN before going to the big game today. A runoff will be a tremendous win for your Great State - lower taxes and car insurance and better protection of your 2nd Amendment! Fantastic being with you last night!,10-12-2019 14:16:10,17308,71187,false
The deal I just made with China is by far the greatest and biggest deal ever made for our Great Patriot Farmers in the history of our Country. In fact there is a question as to whether or not this much product can be produced? Our farmers will figure it out. Thank you China!,10-12-2019 14:09:12,25526,110394,false
....Other aspects of the deal are also great - technology financial services 16-20 Billion in Boeing Planes etc. but WOW the Farmers really hit pay dirt! @ChuckGrassley @joniernst @debfisher @BenSasse  Thank you to all Republicans in Congress for your invaluable help!,10-12-2019 14:09:12,13238,56832,false
The case of Major Mathew Golsteyn is now under review at the White House. Mathew is a highly decorated Green Beret who is being tried for killing a Taliban bombmaker. We train our boys to be killing machines then prosecute them when they kill! @PeteHegseth,10-12-2019 13:49:42,18977,66260,false
“Schiff aides worked with Whistleblower.” @foxandfriends  @RepLeeZeldin  Schiff is a lying mess!,10-12-2019 13:13:52,15512,54740,false
LOUISIANA — Tomorrow you will head to the polls and VOTE to REPLACE Liberal Democrat John Bel Edwards with a great new REPUBLICAN Governor! Get out and vote for either @DocAbraham or @EddieRispone (BOTH GREAT)! https://t.co/Qyu6z9nZXr,10-12-2019 03:49:29,10313,39533,false
Louisiana REPUBLICANS thank you for a great evening. Get out TOMORROW and VOTE REPUBLICAN! Send the Radical Democrat establishment a loud and clear message that you are going to FIRE your Democrat Governor John Bel Edwards and send a Great Republican to the Governor’s Mansion! https://t.co/4GHVNz8lda,10-12-2019 03:48:09,11282,45432,false
“I never saw so many subpoenas!” @ShannonBream  @FoxNews  The Democrats have gone Crazy. Just read the Transcript or listen to the New Ukraine President’s statement NO PRESSURE! This is a Democrat Con Job. Impeach Schiff for FRAUD!,10-12-2019 03:25:36,16644,62529,false
So funny to watch Steve Kerr grovel and pander when asked a simple question about China. He chocked and looks weak and pathetic. Don’t want him at the White House!,10-12-2019 03:25:34,21583,108735,false
WHERE’S HUNTER?,10-12-2019 02:58:08,29328,125219,false
RT @realDonaldTrump: Just landed in Louisiana! Vote against John Bel Edwards he has the worst jobs record in the United States. Louisiana…,10-12-2019 02:36:24,9239,0,true
RT @DanScavino: President @realDonaldTrump has arrived at the James E. Sudduth Coliseum in Lake Charles Louisiana. Get out TOMORROW and VO…,10-12-2019 02:21:04,8115,0,true
RT @VP: Thank you Kevin McAleenan for your dedication and service to our country! You have done great work securing our border and we are t…,10-12-2019 02:20:48,7213,0,true
RT @seanhannity: Biden's Ukraine warning ?? https://t.co/KYzpnLIrMX https://t.co/JN0ph3cuCb,10-12-2019 02:19:59,5483,0,true
RT @Scavino45: President Trump departing the @WhiteHouse shortly for Louisiana! https://t.co/la6tL5LbUX,10-12-2019 02:18:27,4042,0,true
Is he leaving due to bad ratings or some other less important reason? https://t.co/XBr7xVgarc,10-12-2019 02:17:17,12857,61038,false
Just landed in Louisiana! Vote against John Bel Edwards he has the worst jobs record in the United States. Louisiana will do much better by electing a REPUBLICAN. See everyone soon! @LAGOP https://t.co/V1rVXEEuso,10-11-2019 23:55:42,12914,48967,false
....Congratulations Kevin on a job well done! I will be announcing the new Acting Secretary next week. Many wonderful candidates!,10-11-2019 23:46:31,8775,46185,false
Kevin McAleenan has done an outstanding job as Acting Secretary of Homeland Security. We have worked well together with Border Crossings being way down. Kevin now after many years in Government wants to spend more time with his family and go to the private sector....,10-11-2019 23:46:30,10982,54193,false
"RT @IvankaTrump: Women are absolutely critical to the National Security of a Nation &amp; need to be brought to the negotiating table during pe…,10-11-2019 23:23:55,6070,0,true"
A terrible and very dishonest person! https://t.co/bomdDcHTT4,10-11-2019 23:23:11,11755,46342,false
RT @WhiteHouse: President @realDonaldTrump has authorized a new executive order giving @USTreasury in consultation with himself and @SecPo…,10-11-2019 23:21:44,9903,0,true
RT @seanhannity: McCabe's admission... https://t.co/HrXgIIHolO,10-11-2019 23:21:32,7637,0,true
RT @realDonaldTrump: We love you @MinneapolisPD THANK YOU! #LESM https://t.co/fkOL8dCNP2,10-11-2019 23:21:10,13004,0,true
We love you @MinneapolisPD THANK YOU! #LESM https://t.co/fkOL8dCNP2,10-11-2019 17:29:12,13004,55222,false
RT @seanhannity: NFL FLASHBACK https://t.co/wDAMnrpYPY,10-11-2019 15:48:26,5563,0,true
Really good news! https://t.co/dbc6AgzNPx,10-11-2019 15:47:44,12123,46008,false
RT @WhiteHouse: The old barriers along our southern border were built to defend against vehicle crossings—and not much else.How comprehen…,10-11-2019 15:47:11,9936,0,true
RT @freedomcaucus: Being in contact with a key witness and then lying about it renders Adam Schiff unqualified to lead a fair and just inqu…,10-11-2019 15:46:23,14525,0,true
"RT @WhiteHouse: ""It breaks my heart every time I speak to one of these victims."" @ICEgov can intervene before preventable crimes happen by…,10-11-2019 15:46:09,7169,0,true"
RT @seanhannity: #HANNITY: Sean lays out what’s REALLY behind the Dems’ impeachment hysteria and all of their phony witch hunts. Watch! htt…,10-11-2019 15:45:45,6785,0,true
RT @seanhannity: Collins RIPS Dems: “Conducting an impeachment investigation behind closed doors isn’t just unprecedented—it’s un-American.…,10-11-2019 15:45:30,6657,0,true
So Great! https://t.co/WZSY7E0A2M,10-11-2019 15:44:19,9994,42811,false
RT @KRCG13: In Kansas City today Gov. Mike Parson U.S. Sen @RoyBlunt presidential advisor @IvankaTrump  @HHSGov Secretary Alex Azar and…,10-11-2019 15:43:55,3609,0,true
RT @seanhannity: Really? https://t.co/7Wap0kKXyi,10-11-2019 15:43:38,5179,0,true
RT @BillOReilly: New survey reveals that 45% of adults find it hard to make new friends — the average adult has not made a new friend in 5…,10-11-2019 15:43:27,3762,0,true
RT @seanhannity: The White House Refuses to ‘Legitimize’ the ‘Illegitimate’ Impeachment Inquiry https://t.co/A6os0wVCW5 https://t.co/ej4Rez…,10-11-2019 15:42:53,4406,0,true
RT @WhiteHouse: ? 13000 new construction jobs? 3000 new manufacturing jobs? Jobless rate down from 4% to 3.3%Minnesotans are winning…,10-11-2019 15:42:22,6395,0,true
RT @IvankaTrump: We are striving to ensure all hard-working Americans have access to high-quality affordable childcare. Thank you ?@GovPa…,10-11-2019 15:42:04,4886,0,true
RT @CLewandowski_: Trump Doral to host political fest with Trump Jr. Sarah Sanders and Corey Lewandowski - News - The Palm Beach Post - W…,10-11-2019 15:41:49,4616,0,true
RT @WhiteHouse: USMCA updates NAFTA to achieve goals that Democrats have long claimed to support. So what’s the holdup?Yesterday @VP had…,10-11-2019 15:40:57,4904,0,true
RT @DanScavino: President @realDonaldTrump arrives at the Target Center in Minneapolis Minnesota for a MASSIVE TRUMP RALLY. Speechless — t…,10-11-2019 15:40:17,14408,0,true
A Giant Scam! https://t.co/Go4TffoEaq,10-11-2019 15:40:00,9473,32890,false
Amazing Evening! https://t.co/jVTW8sRJpf,10-11-2019 15:39:28,6828,30016,false
RT @WaysandMeansGOP: #USMCA will build on the strong economy benefitting farmers small businesses and manufacturers across the country.…,10-11-2019 15:38:29,4292,0,true
RT @HouseGOP: “We’re just waiting on Congress...” – Jed Clark Kentucky Farmer Farmers in Kentucky and all across America are waiting for…,10-11-2019 15:38:20,5452,0,true
The Do Nothing Democrats. Thanks Vicky! https://t.co/WEZgrvobs3,10-11-2019 15:37:58,8434,29857,false
Do you believe this?  A total Scam! https://t.co/ihJmne0AbW,10-11-2019 15:35:54,13805,42816,false
RT @DanScavino: More overflow tonight. WOW! #TrumpMinneapolis #KAG2020 https://t.co/WGeLF3Zje0,10-11-2019 15:34:39,4190,0,true
RT @DanScavino: https://t.co/fk9LxttNsm,10-11-2019 15:34:32,3641,0,true
RT @DanScavino: ??Happening Now??#TrumpMinneapolis #KAG2020 https://t.co/Wisfnyv3R1,10-11-2019 15:34:23,4479,0,true
RT @IvankaTrump: Tune in this morning at 9AM ?? https://t.co/Ut3KvBfIMb,10-11-2019 15:33:59,3221,0,true
RT @ericbolling: I have accepted an offer to join the @TPUSA Advisory Board.  I think this an important added role for me to take on. @c…,10-11-2019 15:33:28,6690,0,true
RT @WhiteHouse: ? Median household income is at a record high? The average household saw a $1400 tax cut? Unemployment has fallen to 3.5%…,10-11-2019 15:32:59,7539,0,true
RT @MariaBartiromo: USMCA passage China deal should be ‘a one-two punch’: Rep. Tom Reed https://t.co/WcBsEjjir3 @MorningsMaria @FoxBusiness,10-11-2019 15:32:09,3923,0,true
RT @seanhannity: MAGA in Minnesota! https://t.co/7KTlWI9pnP,10-11-2019 15:31:44,5608,0,true
A great evening in beautiful Minnesota! https://t.co/xgfAKaRSlM,10-11-2019 15:30:03,6915,30512,false
"What a disgraceful legal system for this guy to still be around after all of these years. A vicious killer who destroyed so many great people &amp; families! https://t.co/GTHdZ7BN6B,10-11-2019 15:28:29,11927,42510,false"
RT @IvankaTrump: Thank you @Udacity for Pledging to providing 100000 retraining scholarships over the next 5 yrs in???Artificial intellig…,10-11-2019 15:25:55,5346,0,true
